ensembl_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_clean	gene_symbol	type_of_gene	rna_class
ENSG00000139734.17	7.296359066416948	0.5375876872392416	0.1529534202724033	3.5147150438468238	0.0004402260867389676	0.003010694392505355	ENSG00000139734	DIAPH3	protein-coding	mRNA
ENSG00000139767.8	6.432395133320737	-0.8672449111934232	0.11855041704880573	-7.3154100405769915	2.5659663478426645e-13	1.8340400932568117e-11	ENSG00000139767	SRRM4	protein-coding	mRNA
ENSG00000139832.4	8.917449606115	0.5063414096594805	0.13721670401491662	3.690085790170538	0.00022417843655559255	0.0017071153962568142	ENSG00000139832	RAB20	protein-coding	mRNA
ENSG00000139865.16	0.9751871083905175	-1.6950874174751898	0.45076976862219703	-3.7604283504999	0.00016962265447189646	0.0013407395520698385	ENSG00000139865	TTC6	protein-coding	mRNA
ENSG00000139874.5	4.500648749805801	-1.0508202069954915	0.14548873567373072	-7.222691173507987	5.096867650280065e-13	3.3882126236247406e-11	ENSG00000139874	SSTR1	protein-coding	mRNA
ENSG00000139890.9	4.811524669290636	-0.560754808549688	0.14128175127623244	-3.9690533524977805	7.215872575725228e-05	0.000648488052639799	ENSG00000139890	REM2	protein-coding	mRNA
ENSG00000139899.10	6.286206651709404	-0.4367348937839403	0.12753779648058752	-3.4243565894633874	0.0006162570058367364	0.004005044144752295	ENSG00000139899	CBLN3	protein-coding	mRNA
ENSG00000139970.16	11.652352956134312	-0.3282467955077132	0.09616655516020438	-3.4133155228539183	0.0006417759191544972	0.004147894132142446	ENSG00000139970	RTN1	protein-coding	mRNA
ENSG00000139973.15	7.484670009812912	-0.5260672473413049	0.11525341200944142	-4.564439682689916	5.008301648485708e-06	6.397454986220429e-05	ENSG00000139973	SYT16	protein-coding	mRNA
ENSG00000139998.14	9.949805280275337	-0.32076426165391353	0.10410397450057668	-3.081191310828739	0.0020617413286408686	0.011065811288611841	ENSG00000139998	RAB15	protein-coding	mRNA
ENSG00000140015.19	3.9265682563544333	-0.7597083951400153	0.1712921595364892	-4.435161522837709	9.200328070074596e-06	0.00010907420945632721	ENSG00000140015	KCNH5	protein-coding	mRNA
ENSG00000140030.5	7.882664958746723	0.9714511878099179	0.1673249730232989	5.80577525432889	6.406885502175572e-09	1.7533426892568572e-07	ENSG00000140030	GPR65	protein-coding	mRNA
ENSG00000140057.8	4.7520404537220395	-0.5544311296352884	0.14418469826385327	-3.845284113441065	0.00012041283884685257	0.0010010491467821318	ENSG00000140057	AK7	protein-coding	mRNA
ENSG00000140090.17	7.2967637427287375	-0.3238433177246209	0.12217549422950423	-2.6506405377520936	0.008033929547511514	0.03415597716363632	ENSG00000140090	SLC24A4	protein-coding	mRNA
ENSG00000140093.9	0.8177432586244621	-2.5742452171721575	0.27266017925954245	-9.441221758758397	3.684577379064861e-21	1.295718481121949e-18	ENSG00000140093	SERPINA10	protein-coding	mRNA
ENSG00000140279.12	3.1257515365699793	-0.6400730216285027	0.17365088190221642	-3.685976222043782	0.00022782762349788527	0.0017275804942321388	ENSG00000140279	DUOX2	protein-coding	mRNA
ENSG00000140284.10	3.2549782652286834	-1.030379883443743	0.15867527279912175	-6.493638644933504	8.378758398814895e-11	3.562846648763296e-09	ENSG00000140284	SLC27A2	protein-coding	mRNA
ENSG00000140323.5	8.66226433099065	-0.39665462964178194	0.10958125990077415	-3.619730508674136	0.0002949099974536386	0.002152904687764945	ENSG00000140323	DISP2	protein-coding	mRNA
ENSG00000140379.7	6.956871157815786	0.920140685639048	0.17566425821946202	5.238064333437094	1.622695023453782e-07	3.121646236038058e-06	ENSG00000140379	BCL2A1	protein-coding	mRNA
ENSG00000140398.13	8.651645476946205	-0.3663954223496988	0.11038853408602652	-3.319143834849409	0.0009029390740718057	0.005548271095371155	ENSG00000140398	NEIL1	protein-coding	mRNA
ENSG00000140403.12	9.686712632434563	-0.4896148258898594	0.1013662676220461	-4.83015540944484	1.364265263291337e-06	2.0363222516512375e-05	ENSG00000140403	DNAJA4	protein-coding	mRNA
ENSG00000140451.12	7.041867590500318	0.4497749118724076	0.15189135277670532	2.9611620651876036	0.003064806211965734	0.015449681085147219	ENSG00000140451	PIF1	protein-coding	mRNA
ENSG00000140459.17	4.833321103328662	-0.44890530042688287	0.14632071585500456	-3.067954512139773	0.002155294230615088	0.011469896627392583	ENSG00000140459	CYP11A1	protein-coding	mRNA
ENSG00000140465.13	2.1791395595996836	-1.2331588848027937	0.18572229283471947	-6.639800026054079	3.1410901252636935e-11	1.4515055892907103e-09	ENSG00000140465	CYP1A1	protein-coding	mRNA
ENSG00000140470.13	5.98124634889549	-0.36386007792379615	0.13347836600657445	-2.7259854072971965	0.006410983265504726	0.02840834646103065	ENSG00000140470	ADAMTS17	protein-coding	mRNA
ENSG00000140479.16	8.236088884566943	-0.33246825624175946	0.11487537686344472	-2.8941646619098615	0.0038016874125914465	0.01843239205172905	ENSG00000140479	PCSK6	protein-coding	mRNA
ENSG00000140488.14	7.683938022918431	-0.4710685004359938	0.11426850925079364	-4.122469992166473	3.74831451829632e-05	0.0003694316938071984	ENSG00000140488	CELF6	protein-coding	mRNA
ENSG00000140506.16	1.4367425404691336	-1.8603552962765368	0.25508240070785326	-7.293154255699546	3.0278108155588413e-13	2.126219648122956e-11	ENSG00000140506	LMAN1L	protein-coding	mRNA
ENSG00000140519.12	4.580130810933076	-0.49670634062171315	0.1493683192943268	-3.325379457761487	0.0008829827229484748	0.00543990372025334	ENSG00000140519	RHCG	protein-coding	mRNA
ENSG00000140525.17	9.894782982551293	0.4206615834607551	0.12709613524759486	3.3097905191315844	0.0009336581827852417	0.005705130087893277	ENSG00000140525	FANCI	protein-coding	mRNA
ENSG00000140534.13	7.198776015083574	0.5996535755656092	0.15676325143023515	3.825217773264131	0.00013065653809524535	0.0010737713995460148	ENSG00000140534	TICRR	protein-coding	mRNA
ENSG00000140600.16	6.885739556222234	-0.8035303058723545	0.11322053728448798	-7.097036678542982	1.2746024046396195e-12	7.768226717774153e-11	ENSG00000140600	SH3GL3	protein-coding	mRNA
ENSG00000140623.13	1.474850801729882	-2.042777862259801	0.21366773379852644	-9.560535069773314	1.171494481417653e-21	4.628851116127324e-19	ENSG00000140623	SEPTIN12	protein-coding	mRNA
ENSG00000140675.12	3.746069152110744	-0.43371517736715237	0.1656686850052477	-2.61796716351925	0.008845531659089504	0.03691691981053187	ENSG00000140675	SLC5A2	protein-coding	mRNA
ENSG00000140682.18	9.956447519762326	0.36501214966787665	0.12473142351215301	2.9263848626910947	0.003429264150306269	0.016944429269308735	ENSG00000140682	TGFB1I1	protein-coding	mRNA
ENSG00000140749.8	8.585577923197183	0.6683364731134066	0.14651209278223032	4.561647167969917	5.075388328728293e-06	6.466706737973158e-05	ENSG00000140749	IGSF6	protein-coding	mRNA
ENSG00000140798.15	2.557243426539945	-0.9729289966014887	0.21435429258921454	-4.538882729379233	5.655307475483631e-06	7.102662238673478e-05	ENSG00000140798	ABCC12	protein-coding	mRNA
ENSG00000140832.9	5.888173157391323	0.6490297887241513	0.1763645142779301	3.680047493575467	0.00023319051839532212	0.0017620063966243872	ENSG00000140832	MARVELD3	protein-coding	mRNA
ENSG00000140835.9	1.8871096667658922	2.410753242178448	0.5518874189163362	4.368197497439072	1.2527618303967976e-05	0.00014224934623097767	ENSG00000140835	CHST4	protein-coding	mRNA
ENSG00000140839.11	8.646385423563942	0.3849084186372393	0.13467083310778172	2.8581424036278427	0.004261291076039947	0.020234988371343625	ENSG00000140839	CLEC18B	protein-coding	mRNA
ENSG00000140931.19	11.051283504096128	0.4669318009559916	0.12186749916888895	3.8314710988603986	0.0001273793392928508	0.0010502747586336205	ENSG00000140931	CMTM3	protein-coding	mRNA
ENSG00000140968.10	8.810923297642898	0.35234246955085985	0.13215486739853735	2.666133124618908	0.00767293026497813	0.03290652253345876	ENSG00000140968	IRF8	protein-coding	mRNA
ENSG00000141052.17	2.7767632574079593	-0.9075919940042528	0.1754136256106645	-5.174010803577362	2.291215672969149e-07	4.240678439770163e-06	ENSG00000141052	MYOCD	protein-coding	mRNA
ENSG00000141404.15	7.881764656578728	-0.5679008207421579	0.11046751533610108	-5.140885254948487	2.734470192114492e-07	4.987571513272729e-06	ENSG00000141404	GNAL	protein-coding	mRNA
ENSG00000141433.12	5.659877268127823	-0.43020009249565505	0.13523444562598866	-3.1811428701045483	0.0014669526576241642	0.008332556478438275	ENSG00000141433	ADCYAP1	protein-coding	mRNA
ENSG00000141449.14	4.948800395030465	-0.5973899556555486	0.14289904573548098	-4.180503463692622	2.90864380711984e-05	0.000296393416752177	ENSG00000141449	GREB1L	protein-coding	mRNA
ENSG00000141485.15	5.434597926944338	-0.6428121513919252	0.13908537135093502	-4.621709279331796	3.8059112370816623e-06	5.0448049213423954e-05	ENSG00000141485	SLC13A5	protein-coding	mRNA
ENSG00000141506.13	8.475632276894062	0.45373371047714833	0.13862014365801564	3.2732162765358046	0.0010633108221437216	0.006359249723045258	ENSG00000141506	PIK3R5	protein-coding	mRNA
ENSG00000141510.15	10.948810907680127	0.4844878931670239	0.12299891070896318	3.938960844241999	8.183528307745982e-05	0.0007212580362661533	ENSG00000141510	TP53	protein-coding	mRNA
ENSG00000141527.16	4.700886560643822	-0.38560956816283454	0.14888651054167001	-2.5899563819444276	0.009598809339612779	0.03954448561818451	ENSG00000141527	CARD14	protein-coding	mRNA
ENSG00000141542.10	9.429777123447115	-0.42019795633820844	0.1043995367927704	-4.024902497146969	5.6998926872744976e-05	0.0005306921531392507	ENSG00000141542	RAB40B	protein-coding	mRNA
ENSG00000141574.7	7.986272965301193	0.6154415916746178	0.14970584864302788	4.111005663794287	3.939395362226268e-05	0.0003850271742858503	ENSG00000141574	SECTM1	protein-coding	mRNA
ENSG00000141579.6	1.8643553509969917	-0.8719688009014074	0.21361131294132157	-4.082034742892736	4.464312091719647e-05	0.0004281210772222883	ENSG00000141579	ZNF750	protein-coding	mRNA
ENSG00000141622.13	8.25631850191921	-0.29779214133917903	0.11535771339535152	-2.581467095473643	0.009838136946990537	0.040346113571763174	ENSG00000141622	ARK2C	protein-coding	mRNA
ENSG00000141668.9	4.891044973566236	-0.8166359880668776	0.14620457829132905	-5.5855705588072535	2.329341889061573e-08	5.538447388150052e-07	ENSG00000141668	CBLN2	protein-coding	mRNA
ENSG00000141738.13	2.597611492532477	-0.8652109826301989	0.19714778631218496	-4.388641631816911	1.1406084278604532e-05	0.00013108050971941406	ENSG00000141738	GRB7	protein-coding	mRNA
ENSG00000141744.3	4.861753317696933	-0.8867673214371146	0.1363285642384203	-6.504633320176965	7.7883117996905e-11	3.3278708717851293e-09	ENSG00000141744	PNMT	protein-coding	mRNA
ENSG00000141748.12	1.3791909306427186	-1.318822984437308	0.2573757670005877	-5.124114829483138	2.989387666005947e-07	5.404874378548336e-06	ENSG00000141748	ARL5C	protein-coding	mRNA
ENSG00000141756.18	12.245795974905825	0.35742795961073254	0.11228613304114639	3.1831887868091053	0.0014566260710184953	0.008281926016723753	ENSG00000141756	FKBP10	protein-coding	mRNA
ENSG00000141837.18	8.879308465638248	-0.551253734503849	0.10453906304640434	-5.273184190096963	1.3407687859336026e-07	2.6340488897285516e-06	ENSG00000141837	CACNA1A	protein-coding	mRNA
ENSG00000141968.7	8.362315649332182	0.40633156893929834	0.13774041815717425	2.94998065473881	0.0031779382718710616	0.015903711010191796	ENSG00000141968	VAV1	protein-coding	mRNA
ENSG00000142185.16	9.2484107349704	-0.28194481139063793	0.10907656860774628	-2.5848338922775307	0.009742592155572967	0.04002897485020201	ENSG00000142185	TRPM2	protein-coding	mRNA
ENSG00000142227.10	11.107878760881528	0.4449277265136041	0.1208980396297303	3.680189752259564	0.0002330604611741052	0.0017614021443474281	ENSG00000142227	EMP3	protein-coding	mRNA
ENSG00000142233.11	4.534237438429888	-0.6225702568698505	0.14364673554447932	-4.334036931017311	1.4639959869654468e-05	0.00016297208888137673	ENSG00000142233	NTN5	protein-coding	mRNA
ENSG00000142235.8	9.665454651148108	-0.375921721418956	0.10420273957836351	-3.6075992141862248	0.00030904337833458035	0.002238479802783492	ENSG00000142235	LMTK3	protein-coding	mRNA
ENSG00000142319.17	1.1794845604396291	-1.1704555133951198	0.34644945090564777	-3.3784308514141133	0.0007290076398644994	0.00462414910957341	ENSG00000142319	SLC6A3	protein-coding	mRNA
ENSG00000142347.16	9.695768276538463	0.33414290885029496	0.12532326808867567	2.666247967726661	0.007670309438931808	0.03290644159198194	ENSG00000142347	MYO1F	protein-coding	mRNA
ENSG00000142405.21	3.4924526663429067	0.9551378532281026	0.2499724263673037	3.820972845319528	0.00013292628907025814	0.0010886087287947596	ENSG00000142405	NLRP12	protein-coding	mRNA
ENSG00000142408.2	8.362901636158533	-0.5753106405898405	0.1075156530739938	-5.350947737757808	8.749478985436986e-08	1.8045992844684871e-06	ENSG00000142408	CACNG8	protein-coding	mRNA
ENSG00000142512.14	9.616958175807358	0.574703496565631	0.13485042135224493	4.261784952561912	2.0280054953522654e-05	0.0002170984512924133	ENSG00000142512	SIGLEC10	protein-coding	mRNA
ENSG00000142513.5	0.4529480892745328	-2.3021797622203	0.43136039501487194	-5.337021638578869	9.448576761612368e-08	1.936297496496856e-06	ENSG00000142513	ACP4	protein-coding	mRNA
ENSG00000142515.14	0.3092247154989717	-2.8448112938487786	1.0642067303391858	-2.673175439270221	0.007513694405401105	0.03236697191400732	ENSG00000142515	KLK3	protein-coding	mRNA
ENSG00000142530.10	6.1902321890148855	-0.38529818121080045	0.12995133531722802	-2.9649420705854057	0.0030273993105551745	0.015283020981191971	ENSG00000142530	GARIN5A	protein-coding	mRNA
ENSG00000142549.9	8.861151745135267	-0.28669897468594896	0.11174361311270378	-2.5656855608990066	0.010297212720407598	0.04188200121742466	ENSG00000142549	IGLON5	protein-coding	mRNA
ENSG00000142609.17	4.5945517462553145	-0.9462803533267995	0.1339976155809459	-7.061919342551033	1.642183053863996e-12	9.66036563343612e-11	ENSG00000142609	CFAP74	protein-coding	mRNA
ENSG00000142615.7	0.9498911581840151	-1.9010310490823654	0.3059850297015824	-6.212823715383662	5.204082233734866e-10	1.8282393189962065e-08	ENSG00000142615	CELA2A	protein-coding	mRNA
ENSG00000142675.17	5.395303372723571	-0.6643616184909181	0.13068257506776215	-5.083781201483291	3.6999413232502496e-07	6.505606828670913e-06	ENSG00000142675	CNKSR1	protein-coding	mRNA
ENSG00000142698.14	6.366800873810509	0.6257131807501819	0.1681235294349393	3.7217466398260535	0.00019784948664765115	0.001531493516938433	ENSG00000142698	C1orf94	protein-coding	mRNA
ENSG00000142700.11	7.280786037955539	1.0592943033782074	0.18003962091515313	5.883673260328728	4.012596191064624e-09	1.1566144070080212e-07	ENSG00000142700	DMRTA2	protein-coding	mRNA
ENSG00000142731.10	7.706988811750446	0.6232072664236679	0.1525302772735904	4.085793834268287	4.3926370454039724e-05	0.00042270362951486495	ENSG00000142731	PLK4	protein-coding	mRNA
ENSG00000142765.17	5.14596104870207	-0.6906978472124804	0.13312407331055268	-5.188376752874863	2.1213508739653496e-07	3.966369404472769e-06	ENSG00000142765	SYTL1	protein-coding	mRNA
ENSG00000142789.19	0.3223771078858777	-3.52003225710988	1.376734975121337	-2.5567972926667646	0.010564075778534309	0.042720364400636784	ENSG00000142789	CELA3A	protein-coding	mRNA
ENSG00000142798.16	11.409985985690737	0.34296397757195535	0.11591266067056225	2.9588137791668876	0.0030882566029800233	0.015541160804292431	ENSG00000142798	HSPG2	protein-coding	mRNA
ENSG00000142945.12	8.976283417046734	0.9571155143407457	0.1560585934078521	6.133052294271084	8.62087939425235e-10	2.9066332193507013e-08	ENSG00000142945	KIF2C	protein-coding	mRNA
ENSG00000142973.12	2.367224647482915	-0.6302781491469446	0.20668095237489154	-3.0495221833684245	0.0022920570514776313	0.012080707175099278	ENSG00000142973	CYP4B1	protein-coding	mRNA
ENSG00000143001.4	3.37552742871564	-0.4414064503231487	0.17708242521457232	-2.49266097292429	0.012678984398596216	0.04936755779888805	ENSG00000143001	TMEM61	protein-coding	mRNA
ENSG00000143032.7	1.3663798364786257	-1.6046560095973805	0.3735219969489443	-4.296014753360608	1.7389601442849577e-05	0.00019032764529699602	ENSG00000143032	BARHL2	protein-coding	mRNA
ENSG00000143061.17	10.23035893917183	0.3363973844603415	0.12209504940845678	2.755209044839793	0.005865464667531957	0.026369845371826746	ENSG00000143061	IGSF3	protein-coding	mRNA
ENSG00000143119.12	10.774192914158682	0.44687971433871415	0.12281928385912569	3.6385142487175495	0.0002742154590008548	0.002025732492857103	ENSG00000143119	CD53	protein-coding	mRNA
ENSG00000143153.12	11.995113887332417	-0.2938355388260272	0.09554281338447664	-3.0754331845305307	0.0021019701872984718	0.011243973776473693	ENSG00000143153	ATP1B1	protein-coding	mRNA
ENSG00000143171.12	5.9741495626042	-0.5162759341322101	0.1298101590546402	-3.977161247563816	6.974287404094692e-05	0.000630320716659969	ENSG00000143171	RXRG	protein-coding	mRNA
ENSG00000143185.3	1.9478249489432562	2.0027670267060786	0.46731586446873924	4.2856816534206335	1.8217971382434767e-05	0.00019791571876265094	ENSG00000143185	XCL2	protein-coding	mRNA
ENSG00000143199.17	3.0327248320073874	-0.6614681253325926	0.1737321902882889	-3.8074010592680674	0.00014043489582449032	0.0011406534809581812	ENSG00000143199	ADCY10	protein-coding	mRNA
ENSG00000143226.13	10.81010870076612	0.5146135673494975	0.12503522219907146	4.1157488130038224	3.859244215350778e-05	0.00037845561092310505	ENSG00000143226	FCGR2A	protein-coding	mRNA
ENSG00000143228.12	8.223475338270797	1.0949532528154975	0.17003168173728284	6.439701364051186	1.1970880212761198e-10	4.889291214424626e-09	ENSG00000143228	NUF2	protein-coding	mRNA
ENSG00000143257.11	3.863610805529239	-0.4550793112164454	0.16130825665078213	-2.821178039272045	0.004784763969083244	0.02229803998632141	ENSG00000143257	NR1I3	protein-coding	mRNA
ENSG00000143340.6	2.3954051851109255	-1.3782020510239512	0.22080040681442936	-6.241845614814716	4.3243767135402065e-10	1.547009476178585e-08	ENSG00000143340	FAM163A	protein-coding	mRNA
ENSG00000143341.11	6.905746705249785	0.4830234558434497	0.15492019970009016	3.1178855744992213	0.0018215350877548075	0.009977586120870024	ENSG00000143341	HMCN1	protein-coding	mRNA
ENSG00000143355.15	5.898258169236924	1.1022230774851574	0.20642554771512123	5.339567169303515	9.31687468081234e-08	1.9104210788655787e-06	ENSG00000143355	LHX9	protein-coding	mRNA
ENSG00000143365.16	3.300138399000575	-0.7486627020262734	0.1652761333770928	-4.529768979518235	5.904821635830902e-06	7.360827991691935e-05	ENSG00000143365	RORC	protein-coding	mRNA
ENSG00000143375.14	7.372204040611505	-0.3557750206172096	0.11983294532071229	-2.968924945181301	0.002988435796061674	0.01512976291452704	ENSG00000143375	CGN	protein-coding	mRNA
ENSG00000143387.12	9.301815469251215	0.3199032276712765	0.12768912230842017	2.505328738172251	0.012233762881797752	0.047955914112284	ENSG00000143387	CTSK	protein-coding	mRNA
ENSG00000143469.16	6.81792978099024	-0.5068486048930013	0.12057563946084486	-4.203573849240027	2.6273337827798448e-05	0.00027142426499775565	ENSG00000143469	SYT14	protein-coding	mRNA
ENSG00000143473.11	5.688339385539939	-0.511770419631811	0.1331485400238843	-3.843605191164764	0.00012123999671287064	0.0010067357082419856	ENSG00000143473	KCNH1	protein-coding	mRNA
ENSG00000143476.17	8.273687887970286	1.5095083497363433	0.1926837728190816	7.834122861781828	4.7212694731633216e-15	4.798501800383276e-13	ENSG00000143476	DTL	protein-coding	mRNA
ENSG00000143502.14	9.516429520967995	-0.2740153919811835	0.10785581744701288	-2.5405712780935628	0.011067153268197303	0.044282399133126656	ENSG00000143502	SUSD4	protein-coding	mRNA
ENSG00000143520.6	0.679625811124915	-3.3131225917679066	0.34823873179471265	-9.51394055076274	1.8357385274830923e-21	6.795324321838992e-19	ENSG00000143520	FLG2	protein-coding	mRNA
ENSG00000143536.7	0.6221412640463956	-3.0302094382985367	0.4045807262829023	-7.489752332343357	6.90036998711557e-14	5.440771546343187e-12	ENSG00000143536	CRNN	protein-coding	mRNA
ENSG00000143556.8	0.9736222192566902	-1.1018190452899617	0.3052935025043028	-3.6090484607494475	0.00030732220138463185	0.002226930256314025	ENSG00000143556	S100A7	protein-coding	mRNA
ENSG00000143627.17	1.520424596139689	-1.2373850071851107	0.23815633967388944	-5.195683679382535	2.0396882927223407e-07	3.8336546500199805e-06	ENSG00000143627	PKLR	protein-coding	mRNA
ENSG00000143631.10	3.820470725530146	-0.8528282794758955	0.1663501556850429	-5.126705628641477	2.948559885638971e-07	5.3365443612135895e-06	ENSG00000143631	FLG	protein-coding	mRNA
ENSG00000143632.14	3.826449427473851	-1.1429055369525492	0.14102361136767647	-8.104355900890727	5.302567449537734e-16	6.519933109456082e-14	ENSG00000143632	ACTA1	protein-coding	mRNA
ENSG00000143674.10	5.097347264123998	-0.6805422681311292	0.1337652530763451	-5.0875862937493705	3.626493890651337e-07	6.395651161416496e-06	ENSG00000143674	MAP3K21	protein-coding	mRNA
ENSG00000143768.11	6.83617062542984	1.4134939968166078	0.20602357396218782	6.860836212248367	6.845861913169487e-12	3.5665419264965653e-10	ENSG00000143768	LEFTY2	protein-coding	mRNA
ENSG00000143839.13	0.5322279868197058	-1.7511152651055797	0.6516901340574974	-2.6870366353452915	0.0072089045548272244	0.0313055969614497	ENSG00000143839	REN	protein-coding	mRNA
ENSG00000143847.15	9.377907055658051	-0.48632282541608873	0.10314595295114339	-4.714899727054176	2.4182981243979007e-06	3.388122384166398e-05	ENSG00000143847	PPFIA4	protein-coding	mRNA
ENSG00000143850.12	9.568190406424538	-0.41566251155188727	0.10384748031222885	-4.002624910129281	6.264357540403471e-05	0.0005754764818856543	ENSG00000143850	PLEKHA6	protein-coding	mRNA
ENSG00000143851.15	7.38399410018389	0.44653220726487114	0.14831706657289426	3.0106596468142213	0.0026068087036295426	0.013486984680276077	ENSG00000143851	PTPN7	protein-coding	mRNA
ENSG00000143858.11	4.757833749011842	-0.9746687531754739	0.14015676674795288	-6.954132688636025	3.5473761058764392e-12	1.967618740366733e-10	ENSG00000143858	SYT2	protein-coding	mRNA
ENSG00000143867.6	5.681286791406965	0.6696493447165827	0.18167478950002497	3.685978371349596	0.00022782570048239235	0.0017275804942321388	ENSG00000143867	OSR1	protein-coding	mRNA
ENSG00000143921.6	0.9593855142622285	-2.5524375841455704	0.25122391919787707	-10.16001021039377	2.9904513081892286e-24	1.984192654788347e-21	ENSG00000143921	ABCG8	protein-coding	mRNA
ENSG00000143977.13	10.854207961036622	0.30012477101514223	0.11738904163872448	2.5566676993479827	0.010568011795750218	0.042731367461119024	ENSG00000143977	SNRPG	protein-coding	mRNA
ENSG00000144119.3	4.911599574148163	-1.0421661314729687	0.13621588019559924	-7.6508416638094605	1.996680741445359e-14	1.7597813271595866e-12	ENSG00000144119	C1QL2	protein-coding	mRNA
ENSG00000144158.4	2.9353608151308457	1.3749290064342738	0.3093432182063484	4.444671567091291	8.802623760731703e-06	0.00010479115340890017	ENSG00000144158	SNRPA1P1		other
ENSG00000144191.11	8.606649566381508	1.1111728940046515	0.16715138670953683	6.647703712656388	2.977008041885503e-11	1.3811275039702585e-09	ENSG00000144191	CNGA3	protein-coding	mRNA
ENSG00000144218.18	8.893741284629774	-0.27925468422974264	0.11136920754646526	-2.50746764192636	0.012159971464873028	0.04773050078510156	ENSG00000144218	AFF3	protein-coding	mRNA
ENSG00000144278.14	8.743527018714984	-0.28312595209809155	0.11357768696231439	-2.4927955452379837	0.012674180329595379	0.04935772153605217	ENSG00000144278	GALNT13	protein-coding	mRNA
ENSG00000144283.21	11.221917181961883	-0.3356364683802314	0.09771696622166136	-3.4347819151371626	0.0005930308734368224	0.003877747061227091	ENSG00000144283	PKP4	protein-coding	mRNA
ENSG00000144285.15	8.90383548865743	-0.29383023485859794	0.11093953782907116	-2.6485619158727123	0.008083504057779387	0.03431595000357303	ENSG00000144285	SCN1A	protein-coding	mRNA
ENSG00000144290.16	8.104820433323043	-0.44930722406521023	0.11205051584733221	-4.0098630574569345	6.075397263808144e-05	0.0005607543836721186	ENSG00000144290	SLC4A10	protein-coding	mRNA
ENSG00000144331.18	5.52055910568006	-0.7476402553324241	0.13047869988092414	-5.729979345400638	1.004428640037795e-08	2.6164250041162294e-07	ENSG00000144331	ZNF385B	protein-coding	mRNA
ENSG00000144339.11	8.145610738381201	-0.4106823758964474	0.11401119491874837	-3.6021232492925437	0.00031562864716853	0.0022800691327849163	ENSG00000144339	TMEFF2	protein-coding	mRNA
ENSG00000144354.13	9.011035845917808	0.8502998286984034	0.15082104928844114	5.6378060801859835	1.7223029874017356e-08	4.238383964658463e-07	ENSG00000144354	CDCA7	protein-coding	mRNA
ENSG00000144406.18	9.090821287494926	-0.4326836101893929	0.10600133421993876	-4.081869472431654	4.467488641511165e-05	0.000428308902855457	ENSG00000144406	UNC80	protein-coding	mRNA
ENSG00000144407.9	3.718586513065617	-0.6606057260081601	0.16013568341814263	-4.125287455658472	3.702719951920965e-05	0.00036608129899293304	ENSG00000144407	PTH2R	protein-coding	mRNA
ENSG00000144410.4	2.642175182636944	-0.7982499549338398	0.18098725600707585	-4.410531285709042	1.0311730569540336e-05	0.00012027274202602171	ENSG00000144410	CPO	protein-coding	mRNA
ENSG00000144452.14	4.086198362381057	0.62886779328645	0.2097560886351019	2.998090769991653	0.002716767445937548	0.01396484078360254	ENSG00000144452	ABCA12	protein-coding	mRNA
ENSG00000144460.11	2.2503118243625226	-1.466268368344393	0.21571656382878002	-6.7971987979013475	1.0667285718783705e-11	5.358939565524969e-10	ENSG00000144460	NYAP2	protein-coding	mRNA
ENSG00000144476.5	10.472644647612485	0.3612321170644456	0.12153878673559984	2.9721550359909705	0.0029571731596022767	0.015008219271261893	ENSG00000144476	ACKR3	protein-coding	mRNA
ENSG00000144481.16	6.320738487249236	1.2694077561044386	0.204598178754963	6.204394212251247	5.49079931097417e-10	1.917472180434138e-08	ENSG00000144481	TRPM8	protein-coding	mRNA
ENSG00000144550.12	4.82249586769232	-0.8828663932079425	0.13181699033149852	-6.697667660198246	2.1177220006100744e-11	1.014602341600189e-09	ENSG00000144550	CPNE9	protein-coding	mRNA
ENSG00000144554.10	8.808728210456565	0.5010362727647439	0.13778532899531673	3.636354294162726	0.00027652393934055335	0.00203905239061646	ENSG00000144554	FANCD2	protein-coding	mRNA
ENSG00000144583.4	5.942256248578647	-0.6514788188539982	0.1254867888493191	-5.191612797075197	2.0848022188074208e-07	3.910088257417693e-06	ENSG00000144583	MARCHF4	protein-coding	mRNA
ENSG00000144596.11	5.70886112717736	-0.8217146951462034	0.12335260995904246	-6.661510408405972	2.7102760063207322e-11	1.2691020777400115e-09	ENSG00000144596	GRIP2	protein-coding	mRNA
ENSG00000144619.14	5.921860114530729	-0.5636400381691705	0.1277711176660643	-4.411325880722667	1.0273955418869267e-05	0.00011995149942229636	ENSG00000144619	CNTN4	protein-coding	mRNA
ENSG00000144671.10	2.770963728734591	-0.9031369905888148	0.17341094771923027	-5.208073668169349	1.9081117312053283e-07	3.609502804710413e-06	ENSG00000144671	SLC22A14	protein-coding	mRNA
ENSG00000144711.13	11.156864870010871	-0.2651962225108411	0.09969047579270014	-2.660196176235525	0.007809514995362385	0.0333936532498679	ENSG00000144711	IQSEC1	protein-coding	mRNA
ENSG00000144785.8	3.713729891214523	1.3819994361933627	0.27837866365218955	4.9644589066641025	6.889287068904142e-07	1.1169602077689399e-05	ENSG00000144785			other
ENSG00000144810.15	8.639966683932322	0.6220219033878976	0.14466623470632528	4.299703414902668	1.7102683453540293e-05	0.00018771316052659112	ENSG00000144810	COL8A1	protein-coding	mRNA
